"cytoRiskIntermediate"	"cytoRiskPoor"	"AveExpr"	"F"	"P.Value"	"adj.P.Val"
"HK2|3099_calculated"	-0.646686968432782	-0.91984342026363	2.2780695320241	26.5200600687155	8.53457610565609e-11	8.62121498430442e-09
"SARM1|23098_calculated"	0.732029510833383	0.856193721503995	3.96959893116559	26.477802385792	8.81640429653716e-11	8.86115087110752e-09
"YKT6|10652_calculated"	0.0894184640983418	-0.351091409033947	7.24106374252299	26.4704205701008	8.86659287377954e-11	8.86703620342322e-09
"SNORD114-8|767584_calculated"	-0.29671984826403	-0.30130311462406	2.86673709165812	26.4432879480007	9.05356210840062e-11	9.00896993682193e-09
"CSF3R|1441_calculated"	-1.28988473675651	-1.26025146349413	4.59252456143739	26.3933425805155	9.40822354521669e-11	9.31553857068708e-09
"SNORD113-2|767562_calculated"	-0.498492599567272	-0.5027292817424	4.9206771649917	26.3827948996083	9.48490168651578e-11	9.34519796216759e-09
"SCD5|79966_calculated"	0.760935787467156	0.652003299604148	2.42465157746825	26.3412806968577	9.79288618678133e-11	9.59796968947425e-09
"CFD|1675_calculated"	-1.64649134573751	-3.06445677655806	5.40610259382519	26.3353864216921	9.83742706035808e-11	9.59796968947425e-09
"ANKRD5|63926_calculated"	0.305154465359046	0.395025384984364	2.20722389684661	26.2839472412619	1.0234935521179e-10	9.93732744461653e-09
"ZNF555|148254_calculated"	-0.667787422236602	-0.349691523868583	6.04119051787301	26.2274556175001	1.06902380484405e-10	1.03292488505729e-08
"DTX3|196403_calculated"	0.44966014130842	1.0031334452798	2.18222702855095	26.1869694299205	1.1029096075278e-10	1.06054303173863e-08
"HYAL2|8692_calculated"	-0.66776209823341	-0.579748312242766	6.81846177421968	26.1383199963605	1.14506837201371e-10	1.09581399562901e-08
"DDI1|414301_calculated"	0.220785471562663	0.0736713728144375	4.0778007472811	26.0641083492111	1.2125410240252e-10	1.15485871531086e-08
"SIPA1|6494_calculated"	0.848458522606421	0.885532510439084	4.91644951182161	26.0121106158567	1.26220006596774e-10	1.19645798670241e-08
"CLIP4|79745_calculated"	1.20642495216222	0.984878729034639	2.14903009549789	25.9651171534501	1.30884781951639e-10	1.23482383198808e-08
"ADCY2|108_calculated"	0.439475948235801	0.0579507964921843	2.11604379080806	25.941808425245	1.33262816123781e-10	1.25135661281303e-08
"SERPINH1|871_calculated"	-0.772099188918169	0.185581426594232	2.11473986892586	25.8907302467356	1.38627938964248e-10	1.292884441472e-08
"PTPRM|5797_calculated"	-1.24213219924542	-0.0850288209672569	2.93292871197095	25.8874661364788	1.38978128551812e-10	1.292884441472e-08
"NUDT14|256281_calculated"	0.506517700996728	0.737645017765468	2.12173426133887	25.8264072943601	1.45696260651542e-10	1.34910690244976e-08
"SHISA4|149345_calculated"	0.516588140500901	0.229458867747995	3.09825285438902	25.784730908992	1.50469522969826e-10	1.38688522070023e-08
"PLCB2|5330_calculated"	1.07680258741923	0.98798085700386	3.99062838898322	25.7128999532283	1.59070769725788e-10	1.45927308418341e-08
"VEGFA|7422_calculated"	-1.41042926782958	-0.975155011427973	2.14683605399107	25.7071338779515	1.59782413597404e-10	1.45927308418341e-08
"SLC8A1|6546_calculated"	1.04241989558791	0.716443532477221	4.30306235980759	25.6701147643657	1.64428615345414e-10	1.49488033432892e-08
"ITGA5|3678_calculated"	-0.834143515708977	-0.643951314889871	2.20777558613359	25.6043453532866	1.73022937345914e-10	1.56236998548528e-08
"LIPC|3990_calculated"	0.371332644176298	0.111500165775514	2.5069004562881	25.6014288533753	1.73414397668983e-10	1.56236998548528e-08
"AIF1L|83543_calculated"	-1.83807782047278	-1.43062761838883	5.05400867294368	25.5798720908037	1.76335718913889e-10	1.58156534259941e-08
"ZNF793|390927_calculated"	0.109029845238225	0.830473588775534	6.78255234823203	25.5143920293125	1.85518272115458e-10	1.65649596454521e-08
"TK2|7084_calculated"	0.597250013215133	0.012066642861444	2.11554319140281	25.4541565692897	1.94392055203249e-10	1.72801577605341e-08
"COL5A1|1289_calculated"	0.292860370662897	1.34106905545184	2.35717556612143	25.4219149451988	1.99316994898111e-10	1.76355158250914e-08
"MAP7|9053_calculated"	1.26343212411621	1.54288386306456	2.80172495129002	25.4165214235107	2.0015309695994e-10	1.76355158250914e-08
"IGFBP2|3485_calculated"	-1.98647212990123	-1.65218323544255	2.12524504893972	25.4026464724687	2.0232032469336e-10	1.77482842727714e-08
"CA13|377677_calculated"	0.340098470999024	0.60259821521722	4.5917157953787	25.3767418013521	2.0643028887642e-10	1.80297476323898e-08
"HSPG2|3339_calculated"	-1.05963862149114	0.0376901157278662	5.69252882413776	25.3382336510174	2.12696501557626e-10	1.84962727289308e-08
"UGGT2|55757_calculated"	0.779398154422055	0.348809545819207	3.48041850311613	25.2186735730584	2.33405051663351e-10	2.00911091134303e-08
"SCCPDH|51097_calculated"	-0.712342731361138	-0.825163505416557	2.11821247819547	25.2156335358365	2.33957395244677e-10	2.00911091134303e-08
"HRASLS5|117245_calculated"	-0.798197225307033	-0.82129689555249	4.74460011090437	25.215126106073	2.34049718685528e-10	2.00911091134303e-08
"ZNF608|57507_calculated"	-1.25523195934977	-0.884831514110402	5.00180272994216	25.1652386303097	2.43308669605827e-10	2.07966525674622e-08
"SNORD114-15|767593_calculated"	-0.237012423977773	-0.267250561083646	5.63460589114049	25.1526975508135	2.45693966733281e-10	2.09111703346057e-08
"MS4A2|2206_calculated"	-1.01448559358398	0.232968393777343	5.5112198837261	25.1270437640908	2.50647218525265e-10	2.12423517700162e-08
"TEKT2|27285_calculated"	-0.881801271594008	-0.920575358373791	2.18061254634548	25.0822183721059	2.59545840812372e-10	2.19036977303302e-08
"NANOS1|340719_calculated"	-0.359091580694855	-0.522587276028265	6.49128781579438	25.065681006183	2.62908902868639e-10	2.20655366055499e-08
"BEX2|84707_calculated"	0.65994783289968	1.32001118481056	6.82245688287689	25.0619682176233	2.63669978937374e-10	2.20655366055499e-08
"C20orf200|253868_calculated"	0.914579546284878	0.326917933178833	5.59936409972689	25.051735039988	2.65779209091257e-10	2.21493748376427e-08
"EMR1|2015_calculated"	1.71307506490996	0.632927850470935	2.15824543661881	25.0006102983679	2.76575292103397e-10	2.29534540139421e-08
"SLFN13|146857_calculated"	-1.15117117917874	-0.783739717831244	3.57302521715853	24.9693598525763	2.83391842108332e-10	2.34219844380527e-08
"CLDN12|9069_calculated"	-0.658715365823686	-0.666706736331099	2.18509813983361	24.8920978526237	3.00983313361974e-10	2.47735277800528e-08
"ZNHIT1|10467_calculated"	-0.0870446523389018	-0.507682926883113	6.03781385209327	24.8269100235124	3.16682454803593e-10	2.59588761415027e-08
"SNORD114-25|767605_calculated"	-0.244671098112637	-0.273940606243228	5.12072991584876	24.7926437206883	3.25264305644694e-10	2.65535158253042e-08
"CHPF2|54480_calculated"	-0.0574678202146448	-0.565347639604932	4.21733268476897	24.7739968874179	3.30032763769483e-10	2.68332736103798e-08
"SEC14L2|23541_calculated"	0.264864164450521	0.613577084129673	3.86774807394006	24.7268656265985	3.4240305005674e-10	2.77263295715986e-08
"KCNE1L|23630_calculated"	-2.44781921059123	-2.4707192154189	6.28472519340065	24.6997927496795	3.49719712019266e-10	2.8204612742328e-08
"PALM|5064_calculated"	-1.55592291116079	-0.900048624373504	6.00397078447238	24.673566831363	3.56958256986434e-10	2.86727795099826e-08
"CMTM4|146223_calculated"	0.760173339276586	1.0698696622135	2.30664272185263	24.6124463179208	3.74421700172479e-10	2.9955233700599e-08
"GRK6|2870_calculated"	0.717548481798156	0.617800788163107	2.28404529705944	24.5622146496798	3.89419294457134e-10	3.10309773244507e-08
"STK10|6793_calculated"	0.657392683489035	0.600603114782592	6.27304445127259	24.5569803820069	3.91016630508609e-10	3.10346175666773e-08
"RELL1|768211_calculated"	-0.702296359179205	-0.835842686253779	4.2240571684429	24.525891140536	4.00641618411307e-10	3.16728577464212e-08
"GRTP1|79774_calculated"	-0.666672641488065	-0.564042951635434	2.14965158792506	24.5015648823281	4.08339677253996e-10	3.21543381289653e-08
"TSGA14|95681_calculated"	-0.476947538304367	-0.780005071838396	5.2524213238044	24.4658695162537	4.19907181558824e-10	3.29355432876786e-08
"SNORD114-1|767577_calculated"	-0.59213466913074	-0.599995726211272	5.57972572932253	24.4422222618224	4.27752317526189e-10	3.34198207142239e-08
"ZNF396|252884_calculated"	0.0683675647881284	-0.0916571143917476	2.49371213683729	24.4011944781662	4.41716980153867e-10	3.43765810118969e-08
"EMP1|2012_calculated"	-1.59010850313735	-0.446218217855963	2.15628501037931	24.3736818080872	4.51338913046162e-10	3.49892620148693e-08
"FAM81B|153643_calculated"	0.228793229389599	-0.0289553165500501	4.09328081989463	24.3472744539675	4.60773647075909e-10	3.54836116885309e-08
"CASKIN2|57513_calculated"	-0.67809845686625	-0.10916458028201	4.08973057312349	24.3459172777324	4.61263888756464e-10	3.54836116885309e-08
"IL15|3600_calculated"	0.609794082599325	0.455445077890238	2.11871856682764	24.2818291606651	4.85024720450346e-10	3.70769359083799e-08
"ITM2A|9452_calculated"	-2.56137272790925	-1.99595569264756	4.69151076495532	24.2800976596656	4.85683576220965e-10	3.70769359083799e-08
"CYP2E1|1571_calculated"	-0.927184060435102	-0.894936168790091	2.49925829682597	24.244379121941	4.99478659548175e-10	3.79850671848785e-08
"ALDH1A1|216_calculated"	1.13602960554156	1.85315829983497	4.60801289615148	24.2247418392796	5.07231044268774e-10	3.83073864659344e-08
"PRR7|80758_calculated"	0.870684568041228	0.92323602872724	6.0750526059248	24.2239467154572	5.07547493298966e-10	3.83073864659344e-08
"TMED4|222068_calculated"	-0.0742273915300079	-0.404137498826503	2.26551795895057	24.218026219492	5.09910061391559e-10	3.83410193153856e-08
"CMTM7|112616_calculated"	-0.660319091012628	-0.974304840660197	2.88319756019755	24.2129208425327	5.11956286301303e-10	3.83507029300088e-08
"CALML4|91860_calculated"	-0.442940430888783	-0.411614391390244	4.10482613413665	24.1823792752959	5.24371917565315e-10	3.91341892657607e-08
"CACNB4|785_calculated"	-0.998323708603912	-0.807353208668469	4.74587060646763	24.1497624576998	5.37967703540286e-10	3.99995986561682e-08
"C20orf203|284805_calculated"	0.416214775140538	0.62442186275126	5.53090338993874	24.0904187389403	5.63625442061271e-10	4.17521202469166e-08
"ETS2|2114_calculated"	0.850449323209491	1.05211151597249	6.70898794491729	24.0689085007731	5.73228218943167e-10	4.2306780837942e-08
"SKAP2|8935_calculated"	1.55445828863482	0.949598826567392	2.93832831924303	24.0625704701371	5.7608913213704e-10	4.2361612984827e-08
"CD300A|11314_calculated"	1.38679391704317	1.31161624389448	5.16220206499874	24.0266250757257	5.92589846899486e-10	4.34153462558118e-08
"HERPUD2|64224_calculated"	-0.0882734472014285	-0.441599885614009	2.59871484402804	24.011502717363	5.99673849921512e-10	4.37740024535773e-08
"DHRS7|51635_calculated"	-0.462812069872012	-0.595875830785719	2.5409967385096	23.9352927229069	6.36699315474877e-10	4.63077200320474e-08
"STYK1|55359_calculated"	-0.928635019384729	-0.510679762066054	4.25997747720288	23.9137209361771	6.47593585348316e-10	4.6929417755622e-08
"CEACAM1|634_calculated"	0.357704451111098	1.04641987775711	7.15168539936024	23.902035498009	6.53573539135943e-10	4.71917846796317e-08
"LOC400931|400931|2of2_calculated"	0.689783034666953	0.228342468742995	7.11468192015965	23.8973806747268	6.55971143434402e-10	4.71945282008326e-08
"SLC9A3R2|9351_calculated"	-1.33523123652399	-0.873695744021534	3.85018668876093	23.8598671425688	6.75621206438737e-10	4.84340492830866e-08
"PRKAG2|51422_calculated"	-0.175055561460665	-0.54009417741386	6.19687974808721	23.8434895699262	6.84385670070842e-10	4.88372953894737e-08
"FAM169A|26049_calculated"	0.219267824703703	0.784932831336618	2.20371594524423	23.8402559427093	6.86129693737418e-10	4.88372953894737e-08
"TFF2|7032_calculated"	-0.106068487430924	-0.148900455277524	2.14970843501274	23.8132600807266	7.00866161605266e-10	4.97093053130032e-08
"PCBD2|84105_calculated"	-0.159827896890261	-0.49436950488923	3.63020485287855	23.7250061138459	7.51313805332591e-10	5.30990368214034e-08
"FUT7|2529_calculated"	1.16681458806428	0.943955977877185	2.14099779482632	23.666201396373	7.86951715844866e-10	5.54219058753985e-08
"SNORD114-29|767610_calculated"	-0.223468551859442	-0.245136368758374	3.14655327866966	23.6427367112781	8.01645115740154e-10	5.62586103856801e-08
"MYO1A|4640_calculated"	-0.187896623899841	-0.258595931497473	6.71982324847443	23.6265997637659	8.11910677336724e-10	5.67798092916497e-08
"MEG3|55384_calculated"	-2.40458058581005	-1.93592605963821	5.42324606328542	23.584246532576	8.39490768105165e-10	5.85040238776007e-08
"DNAJC6|9829_calculated"	0.742593447786618	0.890207975431361	6.20961192433232	23.5372492493626	8.71205902332648e-10	6.05034349047059e-08
"SNORD114-14|767592_calculated"	-0.283231133446758	-0.297874104640136	4.65406581610221	23.5010155549523	8.96482648669031e-10	6.20434237232847e-08
"TTC39B|158219_calculated"	0.253459545464074	0.719222890427015	2.12153602103743	23.4835697827655	9.08916145907878e-10	6.26870063251844e-08
"GALNT11|63917_calculated"	-0.110420458553349	-0.51616041834624	5.48632422242748	23.4785454887304	9.12529172477788e-10	6.27199174526744e-08
"EIF4EBP3|8637_calculated"	-0.0285452910420114	-0.498373914166781	12.5353229596764	23.4736974599574	9.1602921434017e-10	6.27448640959512e-08
"MEIS1|4211_calculated"	2.12068665614425	1.92532638359498	5.00233288515643	23.4356286892755	9.4398918062916e-10	6.44393433507298e-08
"PL-5283|647087_calculated"	0.15152753130015	-0.405185901268893	5.95068756300357	23.3830322449278	9.84045259130235e-10	6.69452014553192e-08
"ATOX1|475_calculated"	-0.0291806552757005	-0.482105297356612	3.50753121446181	23.3460746042712	1.01321565322354e-09	6.86960212885558e-08
"ITPR3|3710_calculated"	0.0613263345025651	1.0456671176877	2.13337196617768	23.3100567791005	1.0424857708006e-09	7.04417496681852e-08
"PPIB|5479_calculated"	-0.74711229447055	-0.836985098089758	2.94402136922371	23.2512047076519	1.09216458951778e-09	7.35501143264147e-08
"B3GALTL|145173_calculated"	-0.428790979999252	-0.387271159091257	2.1391205136124	23.2344059880357	1.10677938031682e-09	7.42842093480425e-08
"TMEM20|159371_calculated"	0.269228559383255	0.361166623539327	4.02947705685022	23.2210742094037	1.11851861127862e-09	7.48210392782065e-08
"RREB1|6239_calculated"	-0.447360249170852	-0.53384978138946	5.08789978083369	23.1886900587672	1.14756155060315e-09	7.65079285787122e-08
"PAIP2B|400961_calculated"	0.334815101340359	0.576424062156994	3.26475468862253	23.1668370870487	1.16758972722543e-09	7.75845918080922e-08
"MOSC2|54996_calculated"	-1.13355611618132	-1.60379535490138	4.00478648976081	23.1462931437231	1.18674051763698e-09	7.85960168650901e-08
"COMMD7|149951_calculated"	0.466782065912954	0.436304608359027	4.43359286832461	23.1406621706992	1.19204489195024e-09	7.86867652933885e-08
"PLIN3|10226_calculated"	-0.331636690492477	-0.678500555292398	2.19488920672397	23.0835420436839	1.24722643418246e-09	8.18384124747418e-08
"TMEM87A|25963_calculated"	-0.478022452847673	-0.582585208584452	6.00425587174494	23.0827865012474	1.24797339157023e-09	8.18384124747418e-08
"C7orf28B|221960_calculated"	0.0508256674614456	-0.388377500028941	6.77230684691723	22.9398074585417	1.39779403725866e-09	9.13636553568967e-08
"RPS6KA2|6196_calculated"	-1.25777531557453	-1.10517904901909	6.00830541457608	22.9273143782219	1.41171962084148e-09	9.19733033760597e-08
"PPA1|5464_calculated"	1.07145107895985	1.15690047299288	2.13403521030224	22.8773749293655	1.46880124078244e-09	9.51349264170842e-08
"NRG4|145957_calculated"	1.30078857052899	0.925996263600175	8.46230014484925	22.8765520307512	1.4697611250877e-09	9.51349264170842e-08
"PCNXL2|80003_calculated"	0.406738271558792	0.947332419241984	7.24749999570839	22.8429594285413	1.50949220131891e-09	9.73914629631595e-08
"GLT8D1|55830_calculated"	-0.341765360033833	-0.614001603533698	6.02321676629917	22.8170143849651	1.54092037323238e-09	9.90995124920285e-08
"SOX15|6665_calculated"	-0.39973291833051	-0.602050286829842	2.17430294064244	22.7298186591643	1.65147611907644e-09	1.0586914697964e-07
"HBP1|26959_calculated"	-0.010132916780044	-0.416585434338705	3.28976477605531	22.7169905659684	1.66840466721864e-09	1.06612657345176e-07
"ABLIM1|3983_calculated"	0.247416495681882	1.39980788884348	2.95876356668596	22.6675259861502	1.73534012787316e-09	1.10536744896787e-07
"SLC29A2|3177_calculated"	0.27611933490584	1.0840136591293	2.11617354306192	22.6392123039202	1.7748699138724e-09	1.12695787769403e-07
"STK32C|282974_calculated"	0.618848394043862	0.494626841212073	3.8749217948517	22.6145510131164	1.81004195494096e-09	1.14148517028698e-07
"SLC41A1|254428_calculated"	0.397871711191453	1.26126628374509	2.95879360262996	22.6140898287851	1.81070636982766e-09	1.14148517028698e-07
"DEM1|64789_calculated"	-0.333449175915627	-0.034870627665665	3.29262730353841	22.6112031876882	1.81487067722244e-09	1.14148517028698e-07
"ALKBH4|54784_calculated"	-0.2186475089232	-0.566472391822042	6.32473384648607	22.5747549357916	1.8682923364674e-09	1.1714017248177e-07
"SNORD114-16|767594_calculated"	-0.188893775540989	-0.225830613633248	6.42644510133821	22.5180780863319	1.95454056552303e-09	1.22164893284457e-07
"SNORD114-7|767583_calculated"	-0.634256959521737	-0.627603630389174	4.98434577468164	22.4801635659878	2.01447464265426e-09	1.25518714416598e-07
"HTR1F|3355_calculated"	1.06446297496493	1.35559467546469	3.40735945155968	22.424536545601	2.10578959871938e-09	1.30551445973066e-07
"KDM3B|51780_calculated"	0.105519195483045	-0.303220026755031	2.98948100851843	22.4230416849423	2.10830043744315e-09	1.30551445973066e-07
"TBXAS1|6916_calculated"	0.0284200503653121	-0.916477782852219	2.11946540378633	22.3579858806783	2.22055575815487e-09	1.37078196663135e-07
"CACNA1C|775_calculated"	-0.566645004158779	-0.299055305593503	6.61711390425834	22.3456894584643	2.24244341119655e-09	1.38003417437976e-07
"FAM84B|157638_calculated"	0.156239578974379	0.897848527811576	2.11959297964637	22.3306930740763	2.26943256640864e-09	1.38828039592753e-07
"CYP3A7|1551_calculated"	-0.169430034189287	-0.290646990446864	2.16822273360278	22.3305315959625	2.26972496109345e-09	1.38828039592753e-07
"SLC16A9|220963_calculated"	0.809741584804151	0.706038318855807	2.12701612516697	22.2649507625989	2.39168136211165e-09	1.45841521108522e-07
"SMURF1|57154_calculated"	0.019434634125611	-0.404093394678126	6.55623784996844	22.2500925835099	2.42022079342116e-09	1.47133240392755e-07
"SNORD114-4|767580_calculated"	-0.477319110149624	-0.481190027427966	2.39970275129596	22.244674902164	2.43071249675694e-09	1.47323274689805e-07
"INPP4B|8821_calculated"	0.451055700438249	1.27043706542256	3.65168299342373	22.2379733917192	2.44375408618386e-09	1.47666240114089e-07
"TPD52|7163_calculated"	0.44947943483493	0.901712542242613	4.67803049307179	22.2296270594201	2.460095611329e-09	1.48205940729492e-07
"AFF2|2334_calculated"	-1.47717039300514	-1.18445079374758	2.88797669094058	22.2257492707724	2.46772560462144e-09	1.48219158612713e-07
"OPTN|10133_calculated"	0.28878422213603	1.21574312801602	8.13266815881306	22.1725672107123	2.57481513050341e-09	1.54188255764068e-07
"TRIM47|91107_calculated"	-0.795916231953264	0.0465604384890531	3.37521138567912	22.1269640034552	2.67038065239135e-09	1.58680259725432e-07
"EREG|2069_calculated"	1.75066875613879	1.83736993143548	2.16647873592854	22.1267691365002	2.67079661815223e-09	1.58680259725432e-07
"PLXNA1|5361_calculated"	0.458432946479349	0.799585458003685	2.12742498545329	22.1254432124044	2.67362869493879e-09	1.58680259725432e-07
"ZNF90|7643_calculated"	-0.81491416904886	-0.0871033906941814	2.23304935416237	22.1187609655462	2.68794777608697e-09	1.59058116773715e-07
"PDE3B|5140_calculated"	-0.959764690066807	-0.777849599191965	2.24533868528094	22.0938824150237	2.74194423539266e-09	1.61774709888167e-07
"C7orf42|55069_calculated"	0.0275681034889778	-0.30629203425423	5.46885501064293	22.0465419170382	2.84774138427672e-09	1.67522574785055e-07
"SNORD112|692215_calculated"	-0.789257634997516	-0.792391295884719	2.73013652470242	22.036170627348	2.87146524819529e-09	1.68422804777578e-07
"SLC9A9|285195_calculated"	0.811423772753373	0.647680453580139	3.47481043702453	22.0117878008734	2.92803032356183e-09	1.71238404975322e-07
"WNT7B|7477_calculated"	0.357442474319171	0.0210909778903811	2.19528787900169	22.0031325299439	2.94837936729602e-09	1.71925760132034e-07
"TP53TG1|11257_calculated"	0.478265056878677	0.0204805049865997	5.21935294860623	21.9712282578026	3.02463141929959e-09	1.75859456445962e-07
"TANC1|85461_calculated"	-0.459882175216333	0.538757677495559	2.11465202067432	21.9651435401544	3.03939898296457e-09	1.76184230499341e-07
"C6orf147|387097_calculated"	0.539727526724461	0.649223667614384	4.75335729198629	21.9570340620808	3.05919404831074e-09	1.76184230499341e-07
"GBAS|2631_calculated"	0.357813481690397	-0.120413716021981	2.17534246332002	21.9561248387581	3.06142155671459e-09	1.76184230499341e-07
"MAP3K1|4214_calculated"	-0.469300501475795	-0.906467528891311	4.91413324142714	21.954481255803	3.06545233807164e-09	1.76184230499341e-07
"ABHD11|83451_calculated"	0.720063931698093	0.474453357767696	2.31791947886301	21.9135800328047	3.16750738156667e-09	1.81528123606633e-07
"SQLE|6713_calculated"	-0.202058650506828	0.545628127090942	4.45221688382906	21.8898124236217	3.22838304088706e-09	1.84488254859377e-07
"GPR44|11251_calculated"	-0.912981757365257	-0.633605204224521	2.12411341171617	21.8680141105971	3.28525466967621e-09	1.86869590488393e-07
"HOXB2|3212_calculated"	1.70966124703559	0.600820662157258	5.05655614182033	21.866690521878	3.28874035557793e-09	1.86869590488393e-07
"TYW1|55253_calculated"	-0.0789314709419782	-0.369265596673096	4.19761660778735	21.8552363565019	3.31906170432588e-09	1.88058224215926e-07
"FSCN1|6624_calculated"	-1.55397062236526	-1.37443585550349	2.35486746034795	21.8424323840738	3.35329107437573e-09	1.89460945702229e-07
"GYPC|2995_calculated"	-0.960484854140502	0.306618577359822	2.12667718925343	21.8271727392418	3.39455194487375e-09	1.91251925209633e-07
"CPSF4|10898_calculated"	-0.00766412701732127	-0.403581882055539	2.50282649033335	21.7751058838239	3.53924129795928e-09	1.98310276058191e-07
"FAM190A|401145_calculated"	0.391035309083635	0.603163381147752	4.49408456784478	21.7749578488338	3.53966144456648e-09	1.98310276058191e-07
"MGC57346|401884_calculated"	0.397197923261223	0.977814526715346	5.41115150506957	21.7494001178722	3.61295970135922e-09	2.01851416164485e-07
"MMP19|4327_calculated"	-0.48131538463165	-1.07506685441707	5.25518210504852	21.7017496623587	3.75374373115279e-09	2.09132669545368e-07
"CYTH4|27128_calculated"	1.40490045433189	1.47590386224918	3.833798468092	21.6814413275454	3.81541926876014e-09	2.11978335540199e-07
"ATP13A2|23400_calculated"	0.716179178679567	0.963481913211802	2.13255167385835	21.6678053281401	3.85740535746858e-09	2.137173533372e-07
"C10orf54|64115_calculated"	1.5135022886614	0.996430930908646	4.74901236541765	21.6615203524981	3.87691420870887e-09	2.14204864885044e-07
"NPR2|4882_calculated"	0.30134657293093	0.697477312511222	2.76543030770112	21.579730945333	4.14008268745641e-09	2.28115134522908e-07
"MST1|4485_calculated"	-1.02407880973389	-1.15821341841059	4.23568366167909	21.4955075283094	4.42999153343255e-09	2.4341829851699e-07
"ITGA11|22801_calculated"	-0.285417388928825	-0.353368966666635	2.13152977879184	21.4672023282903	4.5319639943207e-09	2.48339210549064e-07
"MLNR|2862_calculated"	-0.623843159829825	-0.597702595871323	6.50292877164485	21.4586354461143	4.56329264708186e-09	2.49372721951597e-07
"SNORD114-28|767609_calculated"	-0.161123411588205	-0.190456073396649	5.18497399096356	21.4527281594027	4.58502279739826e-09	2.49566817501447e-07
"SNORD113-1|767561_calculated"	-0.486278731045919	-0.494500870394892	2.11431810334588	21.4508916252229	4.59179985203402e-09	2.49566817501447e-07
"GCC1|79571_calculated"	0.0610442204019974	-0.276598730116223	2.11445779673505	21.4368967635761	4.64377660181633e-09	2.51361864263833e-07
"BUD31|8896_calculated"	-0.00236550207136084	-0.495031487789278	2.71375311114416	21.4352418911337	4.64996199078137e-09	2.51361864263833e-07
"SLC46A1|113235_calculated"	0.673340037911154	0.729842212116707	4.73679130273139	21.4083609465585	4.75160949531452e-09	2.56164262845784e-07
"LOC400931|400931|1of2_calculated"	1.01350834358193	0.508029302479833	6.15456723966061	21.4005592735494	4.7815293621146e-09	2.57084324654984e-07
"SIAE|54414_calculated"	-0.798024977418469	-0.270466736228944	3.37279981138499	21.3809575768779	4.85754655241713e-09	2.60471283096234e-07
"RPTOR|57521_calculated"	-0.55600734261032	-0.427929358216247	4.34218284958047	21.3579093573059	4.94849493570079e-09	2.6463862890094e-07
"FARP2|9855_calculated"	0.450630371297787	0.593951354863465	3.5980931197352	21.3524151817275	4.97042799825054e-09	2.65102747714691e-07
"CDR2|1039_calculated"	-0.435416736080885	-0.416812425417978	2.12913561040208	21.3420786853655	5.01195872939485e-09	2.66606879113368e-07
"PPIA|5478_calculated"	-0.00990410938731299	-0.437758156907706	5.99048142666526	21.2982227123561	5.19210641935322e-09	2.7515225970236e-07
"C7orf26|79034_calculated"	0.0693701011747716	-0.33583759514909	4.74393021130174	21.2963083198037	5.20011770248949e-09	2.7515225970236e-07
"C10orf58|84293_calculated"	0.419006487937383	1.13418496892457	2.16375327371024	21.2620860325	5.34545805813429e-09	2.82096323537583e-07
"STAG3L4|64940_calculated"	-0.105832901330037	-0.404296647637962	5.09373223723053	21.2570447483806	5.36721263581469e-09	2.82105065757972e-07
"MARVELD2|153562_calculated"	0.396745682745747	0.20966486102353	5.07596643321236	21.2555147265896	5.37383281104881e-09	2.82105065757972e-07
"NBR2|10230_calculated"	-0.478408794585246	-0.700287484927629	4.62855379860392	21.1999997090633	5.61970775754219e-09	2.94240248320946e-07
"PMPCB|9512_calculated"	0.0556248202938421	-0.357491052938828	2.36642776181219	21.1914184721361	5.65871655142639e-09	2.95509111605951e-07
"FAM151A|338094_calculated"	-0.585771808309881	-0.230723584184916	2.11449392681266	21.1499188189521	5.85126679413279e-09	3.04768716535026e-07
"SERINC5|256987_calculated"	-1.06220338557245	-0.914617269766797	6.03234332484697	21.1346099577893	5.9239585060431e-09	3.07753491115242e-07
"NARFL|64428_calculated"	-0.721279307716895	-0.352004075370265	2.12378465394632	21.1291214046639	5.95024188356483e-09	3.08318103402021e-07
"UGT3A2|167127_calculated"	-1.82245957838451	-1.76370992778175	7.95245787084757	21.0803532325994	6.18902320107628e-09	3.19862152570353e-07
"ABHD4|63874_calculated"	-1.08652534934343	-0.923393875562223	3.38582765884436	21.0672767295784	6.25468121246469e-09	3.22422368377593e-07
"ZNF334|55713_calculated"	0.554269016131623	1.14081087573632	6.61651021951744	21.0389254196977	6.3994649774975e-09	3.28903923003895e-07
"CLGN|1047_calculated"	0.505640135901136	0.717754499237826	5.32043464659729	21.0347628662582	6.42100573128941e-09	3.28903923003895e-07
"SLITRK5|26050_calculated"	0.547290053909506	1.15312555837214	2.32209912241777	21.0330771051446	6.42975020721578e-09	3.28903923003895e-07
"EXOC4|60412_calculated"	0.171140980222181	-0.246165968708432	3.63962332353284	20.9881789250056	6.66713395963814e-09	3.401769038947e-07
"AMOT|154796_calculated"	-0.0620294764846524	0.555493278066404	2.65694311098008	20.9820560775832	6.70018615073942e-09	3.40993443259387e-07
"AAGAB|79719_calculated"	0.364618021404041	0.0355245214462583	4.47698841575816	20.9746084980141	6.74061294412668e-09	3.42180201765172e-07
"AGRN|375790_calculated"	-1.25568825461712	-1.24757282265905	5.29685563615523	20.9101637871957	7.10089792096128e-09	3.59557112195308e-07
